start_node,end_node,weigth
287,203,0.047619047619047616
287,204,0.30952380952380953
287,205,0.011904761904761904
287,222,0.023809523809523808
287,223,0.07142857142857142
287,224,0.03571428571428571
287,244,0.2261904761904762
287,245,0.03571428571428571
287,265,0.023809523809523808
287,266,0.023809523809523808
287,286,0.023809523809523808
287,287,0.03571428571428582
287,307,0.011904761904761904
287,308,0.023809523809523808
287,330,0.011904761904761904
287,372,0.011904761904761904
287,393,0.011904761904761904
304,203,0.05263157894736842
304,204,0.3157894736842105
304,240,0.05263157894736842
304,241,0.05263157894736842
304,260,0.15789473684210525
304,261,0.21052631578947367
304,262,0.05263157894736842
304,263,0.10526315789473684
305,202,0.02564102564102564
305,203,0.02564102564102564
305,204,0.02564102564102564
305,223,0.10256410256410256
305,224,0.02564102564102564
305,228,0.02564102564102564
305,242,0.02564102564102564
305,244,0.05128205128205128
305,262,0.1794871794871795
305,263,0.28205128205128205
305,284,0.15384615384615385
305,305,0.02564102564102564
305,306,0.05128205128205128
307,180,0.07692307692307693
307,204,0.07692307692307693
307,243,0.15384615384615385
307,245,0.07692307692307693
307,249,0.07692307692307693
307,250,0.07692307692307693
307,286,0.07692307692307693
307,287,0.07692307692307693
307,307,0.3076923076923077
137,137,2.220446049250313e-16
267,267,1.1102230246251565e-16
282,282,1.1102230246251565e-16
304,304,1.1102230246251565e-16
53,53,1.0
115,115,1.0
135,135,1.0
112,112,1.0
114,114,1.0
308,308,1.0
261,261,1.0
52,52,1.0
92,92,1.0
217,217,1.0
134,134,1.0
97,97,1.0
350,350,1.0
174,174,1.0
328,328,1.0
152,152,1.0
229,229,1.0
250,250,1.0
270,270,1.0
196,196,1.0
118,118,1.0
173,173,1.0
371,371,1.0
268,268,1.0
333,333,1.0
368,368,1.0
281,281,1.0
290,290,1.0
327,327,1.0
349,349,1.0
351,351,1.0
311,311,1.0
303,303,1.0
329,329,1.0
370,370,1.0
330,330,1.0
372,372,1.0
393,393,1.0
284,284,1.0
306,306,1.0
